draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta1.1,beta1.2,beta1.3,beta1.4,beta1.5,beta1.6,beta1.7,beta1.8,beta1.9,beta1.10,beta1.11,beta1.12,alpha,noise_var
315,221.02409797436232,0.04282720561187926,0.09639360725096661,4.0,15.0,0.0,-217.4326866316332,0.6357098623265984,0.5901310868301428,0.8619327815572672,0.7839246865851517,0.715322301909096,0.5367631565719283,0.5925221144391309,0.6673738422591132,0.7010434716457477,0.8489314439964666,0.726276379255122,0.7111097901788014,0.3164098007480766,0.01542460412697155
316,215.20541625220508,0.8111776324793579,0.11776663328442276,3.0,15.0,0.0,-208.69009219949407,0.39010011842943304,0.3510789484378219,0.5751068682038702,0.4100932973111821,0.5534962005114112,0.33097914739658063,0.3533284664514504,0.4313585662953472,0.4000751120865883,0.5172858046535811,0.4072913791777064,0.47818318922877745,0.5485783868083369,0.01605201653021351
317,219.3878127811831,0.9999872746232761,0.052221017393700386,5.0,31.0,0.0,-211.76004724615785,0.42245611206386746,0.4021475244929705,0.6460701882189575,0.5557719250372064,0.5849130569797195,0.34613482599048445,0.33754065208758716,0.5152646773478792,0.5479158480328693,0.6316637684027511,0.43195408342645275,0.5306248374693477,0.5008795734131927,0.013850753056504853
318,217.22993143603716,0.06545208845689389,0.20985579023658457,4.0,15.0,0.0,-211.04086844012608,0.4190806745236256,0.3694979135406945,0.6451704676742964,0.541720465625989,0.5613009508566112,0.39518324814917916,0.3498324884216465,0.498126932511982,0.5213427641737101,0.6748148480309548,0.48915480310478143,0.46970045488195605,0.5158522734691751,0.018005399475220406
319,221.02409797436232,0.006046009684206451,0.09639360725096661,4.0,15.0,0.0,-214.70723909567246,0.6357098623265984,0.5901310868301428,0.8619327815572672,0.7839246865851517,0.715322301909096,0.5367631565719283,0.5925221144391309,0.6673738422591132,0.7010434716457477,0.8489314439964666,0.726276379255122,0.7111097901788014,0.3164098007480766,0.01542460412697155
320,217.58653193823758,0.812519938744672,0.11776663328442276,4.0,15.0,0.0,-207.1328848130817,0.34477243844302446,0.3711002765170498,0.5779737321362757,0.5025582197640182,0.45938096362528213,0.288259174071018,0.24452812013277186,0.4088851977887543,0.44089306441579984,0.5940270172598556,0.41059607403661913,0.4137122616056942,0.5778969679297588,0.014080914951883204
321,213.70206065833537,0.8660346605891647,0.052221017393700386,5.0,31.0,0.0,-202.9206091612416,0.4051631663818256,0.3910729012768174,0.6722819901470154,0.5730542076490325,0.6209759655650715,0.3192220043249351,0.36403458145443496,0.537918397991435,0.5441499296247209,0.6208264496262142,0.5304576084541187,0.4470857569315677,0.5055096433329963,0.013267813316827777
322,217.22993143603716,0.0005251111017750659,0.20985579023658457,2.0,3.0,0.0,-209.66773385251966,0.4190806745236256,0.3694979135406945,0.6451704676742964,0.541720465625989,0.5613009508566112,0.39518324814917916,0.3498324884216465,0.498126932511982,0.5213427641737101,0.6748148480309548,0.48915480310478143,0.46970045488195605,0.5158522734691751,0.018005399475220406
323,221.52821850136291,0.08524675016833645,0.09639360725096661,4.0,15.0,0.0,-218.38019502338523,0.6457685193819577,0.591897251292581,0.8686060240355923,0.7692371281275827,0.7149631769938559,0.5329536517168663,0.5852109697812689,0.6578448663645029,0.6995845819533577,0.8508805799340103,0.7306648912070886,0.7060783184633531,0.31091987764756684,0.01560540384750309
324,217.35677319283505,0.9408392190398741,0.11776663328442276,4.0,31.0,0.0,-210.929020865782,0.45113645630173893,0.44773379006432795,0.5904366391668608,0.4792723243996557,0.621948980177666,0.3264831415846756,0.33553279220947163,0.5060687070885083,0.5315397110245575,0.632670019593151,0.49016605019205334,0.554268814053156,0.49829541221892276,0.017163850551997754
325,215.3940409973527,0.9777210925052768,0.052221017393700386,5.0,31.0,0.0,-201.87414254672217,0.4384929782858087,0.395974228310002,0.7144446785579369,0.5152300614715462,0.59668862766563,0.3877036473392468,0.447683360264808,0.4987985476185745,0.4687335621129348,0.7080832033484206,0.533748235917971,0.5689380436617284,0.4824458805441658,0.014111352910829154
326,213.44864808034484,0.16193835411796967,0.20985579023658457,3.0,7.0,0.0,-209.36058003749412,0.4230760951931031,0.3613217163512967,0.6447991635851109,0.5337512242082669,0.550124412839421,0.40338067294375235,0.3193422784908307,0.47635052569647457,0.5289217446628354,0.7289455542866881,0.4957382930711386,0.4783435549049269,0.49662558389734535,0.017537748431884624
327,222.14427767229364,0.12074194835261214,0.09639360725096661,4.0,15.0,0.0,-212.67010211421018,0.6607791928872817,0.5974694986311497,0.8706464047921235,0.7791324120034823,0.7273888089288146,0.5593461899896425,0.5708009511169961,0.6331133768819278,0.704905850710233,0.8496059012152604,0.7196641842165578,0.7173322294680485,0.299005552240706,0.01565875373848285
328,217.35677319283505,0.007544091814582285,0.11776663328442276,4.0,31.0,0.0,-208.26698532225473,0.45113645630173893,0.44773379006432795,0.5904366391668608,0.4792723243996557,0.621948980177666,0.3264831415846756,0.33553279220947163,0.5060687070885083,0.5315397110245575,0.632670019593151,0.49016605019205334,0.554268814053156,0.49829541221892276,0.017163850551997754
329,218.06300309784652,0.9991364284781862,0.052221017393700386,5.0,31.0,0.0,-206.82297537348103,0.4738402838256558,0.4695945580191726,0.674636371055535,0.5361243671340226,0.5667199266046559,0.37855267384298036,0.3406044854584874,0.4538303481190373,0.5688263320155978,0.6421862508431817,0.43197646564574393,0.5383816405440649,0.4976086365103429,0.013976538339698046
330,213.44864808034484,0.0009456757104632096,0.20985579023658457,2.0,3.0,0.0,-210.07271467702472,0.4230760951931031,0.3613217163512967,0.6447991635851109,0.5337512242082669,0.550124412839421,0.40338067294375235,0.3193422784908307,0.47635052569647457,0.5289217446628354,0.7289455542866881,0.4957382930711386,0.4783435549049269,0.49662558389734535,0.017537748431884624
331,222.55302773372745,0.23622198622783547,0.09639360725096661,4.0,15.0,0.0,-217.1554201526473,0.6106528907339812,0.6874591423565584,0.8393412043257219,0.7314870677418491,0.7366738957321559,0.5909604393673558,0.5906080969674308,0.6895269079947548,0.7368214126612987,0.7856589946559118,0.663628075594857,0.7159394863152712,0.30281229314261493,0.017604583287389536
332,217.35677319283505,0.009803100613461976,0.11776663328442276,2.0,5.0,0.0,-208.28541572045475,0.45113645630173893,0.44773379006432795,0.5904366391668608,0.4792723243996557,0.621948980177666,0.3264831415846756,0.33553279220947163,0.5060687070885083,0.5315397110245575,0.632670019593151,0.49016605019205334,0.554268814053156,0.49829541221892276,0.017163850551997754
333,216.37056217372074,0.9439778601274349,0.052221017393700386,5.0,31.0,0.0,-210.84807487231006,0.4894448192326716,0.4049369797167124,0.6599704729854008,0.5479641721468871,0.5811738810881104,0.36653431330747316,0.30436306742471186,0.4805622277628732,0.575904926006653,0.6181720001941516,0.44833446049231324,0.5447049276335675,0.4955113573392269,0.013747073163656622
334,213.44864808034484,0.0004351965873729731,0.20985579023658457,1.0,3.0,0.0,-205.836552573831,0.4230760951931031,0.3613217163512967,0.6447991635851109,0.5337512242082669,0.550124412839421,0.40338067294375235,0.3193422784908307,0.47635052569647457,0.5289217446628354,0.7289455542866881,0.4957382930711386,0.4783435549049269,0.49662558389734535,0.017537748431884624
335,222.55302773372745,0.1364751508661228,0.09639360725096661,4.0,15.0,0.0,-215.04667609700323,0.6106528907339812,0.6874591423565584,0.8393412043257219,0.7314870677418491,0.7366738957321559,0.5909604393673558,0.5906080969674308,0.6895269079947548,0.7368214126612987,0.7856589946559118,0.663628075594857,0.7159394863152712,0.30281229314261493,0.017604583287389536
336,214.53028037461493,0.5022855891123229,0.11776663328442276,3.0,15.0,0.0,-208.8498025860101,0.4772768619939722,0.48504540227892695,0.5464142337221256,0.5214406527516808,0.5265548205722572,0.3565396101030626,0.3527060544136643,0.44575177169731184,0.547167053986811,0.6008260973534328,0.41563279108124546,0.49329392003342376,0.5143806611341523,0.017756358919620952
337,217.43094651871326,0.9278497314721472,0.052221017393700386,5.0,31.0,0.0,-208.03769083749992,0.4283460793305067,0.4614985226494459,0.6531347288434812,0.49873252756830316,0.5790519885575219,0.4382782686596596,0.4209843478725853,0.523788240516951,0.47843177755181604,0.6183782041108483,0.4833127540393423,0.6026927753233975,0.4982966437951998,0.015890531384878493
338,213.44864808034484,0.11733820798635056,0.20985579023658457,3.0,7.0,0.0,-207.86921007155084,0.4230760951931031,0.3613217163512967,0.6447991635851109,0.5337512242082669,0.550124412839421,0.40338067294375235,0.3193422784908307,0.47635052569647457,0.5289217446628354,0.7289455542866881,0.4957382930711386,0.4783435549049269,0.49662558389734535,0.017537748431884624
339,219.85642753802827,0.5771551672717431,0.09639360725096661,4.0,15.0,0.0,-212.19082979484,0.6593943433217738,0.5837302108840697,0.764536660488689,0.7599074709416055,0.7352254731208896,0.508784400652721,0.5187703550602466,0.6751527180069226,0.6501149725046145,0.8592271916389974,0.6636470919198937,0.6777166049485044,0.33679275152633,0.01771648678559386
340,218.4838128049473,1.0,0.11776663328442276,3.0,7.0,0.0,-212.3669785357047,0.40822320564031817,0.44589479440944885,0.5526734660386118,0.523660246219932,0.5346713527449325,0.3465623417830697,0.3466398934229813,0.4762528723011998,0.5213344365782558,0.6495986215876715,0.4694720756520627,0.4950825186388991,0.5150310416770473,0.017959048768493385
341,217.206222264592,0.9980554580105646,0.052221017393700386,5.0,31.0,0.0,-205.92956520124534,0.4359093328030439,0.43336669735460537,0.5808841458375226,0.5980976601094871,0.5836279143552549,0.3324213210606268,0.35006078378615424,0.4788693187315575,0.5113212713852057,0.5985375267900902,0.5121172662999322,0.4260430276435243,0.5094260216012759,0.015303066600121885
342,214.19166497669582,0.20012667046579374,0.20985579023658457,2.0,5.0,0.0,-206.90491604711667,0.4486629663466752,0.36818151342189775,0.6514443906063659,0.5487301109615187,0.528700340271798,0.43754306856195946,0.32445860808946597,0.5166292401340089,0.5381805724572092,0.6952082698969005,0.5004961574763158,0.49089155985194144,0.5034454356406687,0.01795912444476367
343,219.02345249058436,0.9865611145395794,0.09639360725096661,4.0,15.0,0.0,-214.8154416814577,0.5605863345878285,0.6205811174088549,0.8422837051924491,0.6924077358287393,0.7146479510291756,0.5669888664657025,0.562376450307569,0.6357110263352392,0.6277240344521521,0.6878154651252799,0.6917525890334963,0.6860490058366512,0.3453686983133586,0.017093490082477767
344,216.4311534896652,0.09627673384461358,0.11776663328442276,4.0,19.0,0.0,-210.86569502371333,0.4263684702095864,0.45522857083259555,0.5766857543219228,0.4696640365177106,0.5271626781052554,0.32641282109506653,0.3291796372138823,0.5139502462043762,0.5269673908464609,0.6303133255837549,0.4414885114001278,0.4612659283665394,0.5202362247250637,0.017797017419452055
345,218.98930477890053,0.9967806895483351,0.052221017393700386,5.0,31.0,0.0,-211.26974060344523,0.4645357328360637,0.4499246421780395,0.6175810387956386,0.5801501050045746,0.5350916755679755,0.3753904361889562,0.36258282119305013,0.5403304571471819,0.5041481897719194,0.5632099004706174,0.48319834831533215,0.47918635032992646,0.50607335150318,0.013949208967810081
346,214.19166497669582,0.022643879311985395,0.20985579023658457,4.0,15.0,0.0,-209.50567405597602,0.4486629663466752,0.36818151342189775,0.6514443906063659,0.5487301109615187,0.528700340271798,0.43754306856195946,0.32445860808946597,0.5166292401340089,0.5381805724572092,0.6952082698969005,0.5004961574763158,0.49089155985194144,0.5034454356406687,0.01795912444476367
347,220.05332772759112,0.24176275702684163,0.09639360725096661,4.0,15.0,0.0,-207.9724497130164,0.5953014761503289,0.5363698885514242,0.7892549818288391,0.6599538556804309,0.7308604849416358,0.44520436420642473,0.4645280048794515,0.58325539772127,0.6728698355420161,0.7587519546028941,0.5823930881241178,0.6128477761491448,0.3712974195572868,0.01699444857017547
348,216.4311534896652,0.07015126196133395,0.11776663328442276,2.0,7.0,0.0,-209.45084610007186,0.4263684702095864,0.45522857083259555,0.5766857543219228,0.4696640365177106,0.5271626781052554,0.32641282109506653,0.3291796372138823,0.5139502462043762,0.5269673908464609,0.6303133255837549,0.4414885114001278,0.4612659283665394,0.5202362247250637,0.017797017419452055
349,219.02385581030939,0.9624578255134779,0.052221017393700386,5.0,31.0,0.0,-212.02501703568507,0.45510213617247947,0.4182391597939686,0.5867684249962447,0.49877293840011455,0.5498007281383532,0.36471375204996376,0.38527737777469856,0.4722702810308563,0.43110086042752466,0.5995385566143451,0.49349849200683354,0.5716738504151296,0.5111822285251941,0.014884852536073318
350,214.19166497669582,0.14285875673899393,0.20985579023658457,2.0,7.0,0.0,-208.2271784632385,0.4486629663466752,0.36818151342189775,0.6514443906063659,0.5487301109615187,0.528700340271798,0.43754306856195946,0.32445860808946597,0.5166292401340089,0.5381805724572092,0.6952082698969005,0.5004961574763158,0.49089155985194144,0.5034454356406687,0.01795912444476367
351,219.2955392547165,0.42450155278694196,0.09639360725096661,4.0,15.0,0.0,-213.03714035138566,0.5595682456788639,0.5535057368771359,0.7974715518913029,0.6327569547921325,0.6308477049332311,0.5161100149452945,0.5232630860120997,0.6589730531217276,0.597979104997382,0.7599936666785189,0.6543071926867677,0.6562302598784439,0.3517634051702376,0.015470956891298642
352,217.0568833685313,0.04338019880470858,0.11776663328442276,4.0,31.0,0.0,-209.8489812597404,0.4310697275248125,0.4678662504981791,0.5773230100329657,0.5249155077724555,0.5255635101528219,0.3091001671079271,0.3125923291666995,0.4976707708621839,0.4774577082885878,0.6448227528604967,0.43688428861860823,0.5022444160525952,0.5226778654468042,0.0183378894178004
353,218.0749573801923,0.9899073655501983,0.052221017393700386,5.0,31.0,0.0,-214.3727060920848,0.39196274974227485,0.4315849946968683,0.6353164530975627,0.5443216041042221,0.581637844564806,0.34864043987533844,0.3243629363363212,0.4527021639880301,0.545280099824656,0.607335916376131,0.44017632082209945,0.43873706028815973,0.5239668914364094,0.013245175996494319
354,214.19166497669582,0.010490042175332356,0.20985579023658457,5.0,31.0,0.0,-208.55261815989667,0.4486629663466752,0.36818151342189775,0.6514443906063659,0.5487301109615187,0.528700340271798,0.43754306856195946,0.32445860808946597,0.5166292401340089,0.5381805724572092,0.6952082698969005,0.5004961574763158,0.49089155985194144,0.5034454356406687,0.01795912444476367
355,220.9328442746604,1.0,0.09639360725096661,4.0,15.0,0.0,-215.4040969440032,0.5980694317661365,0.533602431630574,0.8242780596087347,0.6586317382690122,0.6967337198010111,0.5614945997529698,0.5430530173351902,0.5935232974738024,0.6508725558367547,0.7214448398121088,0.6443614824781028,0.6936844660899596,0.36377773659402934,0.015281682155873841
356,218.8757875853946,0.29958613917852844,0.11776663328442276,4.0,31.0,1.0,-210.8248425903523,0.45300152385077497,0.4496440951600421,0.6011846907530516,0.5248732164544871,0.531993365824226,0.3441798813711758,0.3465528638634905,0.4484632949143961,0.4529820650359832,0.6042538833006612,0.47749824975907185,0.5285785632061109,0.5106042560821091,0.018796222941789127
357,219.51145482433424,0.9993711210326717,0.052221017393700386,5.0,31.0,0.0,-212.82360957153463,0.43517467401258153,0.4711141652432115,0.6021053897629088,0.5659467066628381,0.5338580436206048,0.41142355195030617,0.38969317656744445,0.46229530441032435,0.4985836918227925,0.6449180032065488,0.43147364469461424,0.48736257636934105,0.5026635904719476,0.013927553625670826
358,214.88350694109977,0.07357874849517154,0.20985579023658457,2.0,5.0,0.0,-202.49808078937403,0.47185754532508434,0.3992162832621779,0.675950644856661,0.5379649422493211,0.5042518335080455,0.38990024904094883,0.37712821704652,0.505131547904488,0.5096689099032455,0.7182473137980127,0.5095037861219373,0.5022674242936558,0.476187467314484,0.017869617907976056
359,219.1255200640285,0.2192028744757123,0.09639360725096661,4.0,15.0,0.0,-213.30063664053927,0.6083915122862118,0.5228805099208776,0.8206683921136994,0.6602191184852495,0.6834601547169467,0.585288670469065,0.5559868982567429,0.5865750524709439,0.6384954597555742,0.7289727614573359,0.6325097350969681,0.6925233814317364,0.357262908938752,0.015423037013566433
